0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cellid,y_label,por,hyjb,ygys,rock
19.807538575517096,-33.70838976265953,-2.28098634539176,0.1659064712822718,3.6346273761165016,-0.7339373249435924,-0.4969970535105646,0.7305957626479106,-0.1262285105601353,-0.8427048505798835,-0.3607979110484932,0.1282682457798303,-0.0913397088943249,0.1192950490476751,-0.2171717099423604,千16-24$3009.0,1,12.5,2,10,7
-80.35945912691142,66.98635499167607,7.355717641923891,15.356782668303026,1.0186904241447403,2.317547266107091,0.3803753066530342,-0.1481367969101012,0.4697025771056594,0.2530573848892807,0.3221140687248206,-0.4456465766264366,0.084255555844095,0.2758784846057071,-0.2722303953448622,板21-25$2619.2,1,25.06,-2,15,7
-143.41140393293102,30.91055156073494,5.4549785427489,-0.0205271980872913,4.317243476842455,-0.8212123394277522,0.0504778682324912,0.8295874734469015,-0.4354195721892117,-0.2854669631169995,-0.0017564145007523,-0.1584532616547439,0.2795749178038537,-0.3159707532330008,0.1500889818018478,板南3-13$1723.5,1,30.02,-2,-2,9
174.54917333207018,36.36599784645299,1.7590929684830785,1.3127267551799164,-2.938907359514489,-1.7221903298424943,0.2109279681103343,1.0743817696437197,0.9580664376589776,0.6666673602317973,-0.445312142842633,0.3470080908722303,-0.6851111511749741,-0.0937819604349676,-0.2700610218860625,板南3-13$1520.6-AC,0,26.23,-2,-2,10
-145.29130753310756,8.170580196707462,3.6229347438028383,0.0132834374115454,-1.5017206696638865,-1.1326262341244986,-0.4491286343543902,-1.60626329201235,0.1132178692432354,0.2986897492700719,0.1692731498183868,0.0358020456276506,-0.3178877746628184,0.4346458257502129,-0.2593885851998513,板21-22$1576.6,0,24.12,-2,-2,10
184.1115387110694,31.47669495119956,-12.040244929928155,0.0875027267218926,-0.5799168170940616,0.013701532527274,0.1241986377839907,0.0678660113949118,-1.2024704841969427,-0.630085741599215,0.398552265103559,1.4334300601834582,0.3208419543184304,0.0954856133512818,-0.0133297518910599,板南G3-3$1924.3,0,28.43,-2,-2,3
-201.16522520937465,-1.6803687985369835,-4.883725090128365,-0.2005368831758425,-2.2093815545140427,-1.8936550898208555,-1.7371997927599274,-0.1739035754087478,0.5605415152496988,0.3399429520889843,0.062930027186769,0.0748460290901534,0.1349589479283426,-0.2960028460750972,-0.1869866730094073,板南3-7$2553.2,1,23.42,-2,15,7
71.92758429245569,-35.840472793234255,4.6695082070575245,3.2920061683705484,0.2189394366018864,-3.1471306831920884,-0.4928181042211443,-0.4716895325386671,-0.0541065249306322,0.7011558138927994,-0.0569605332775112,0.2302762483171016,0.0294990702800778,-0.2572134564178941,-0.0140546322936654,板880-6$1702.1,0,28.62,-2,-2,9
203.9915704043147,-22.759465601276748,-7.56833012593386,-7.133362583378102,0.4665847655455931,-2.508538771013914,-0.6008910137672427,1.993135636089656,-0.5219735396785294,-0.5363424127302634,0.900501279174389,0.4399127256912853,-0.5045609809362618,0.1501413615163359,0.6413569693418536,板南3-9$1647.1,0,29.75,-2,-2,3
-245.9597606962388,6.964625854581917,3.69945107669486,-9.34855165144804,0.1299707120497863,-0.6907847317228878,3.304431535190369,-1.931719196883056,0.2927719780493469,0.3073057527083958,-0.3572378214820612,0.2165938501737248,-0.0034441248174409,0.0707145244182828,0.0787451172082144,板南3-3$1525.4,1,30.07,-2,-2,10
109.69992043591138,22.41980569787656,-6.741852944217435,4.0669698183047664,-1.1509012452622998,2.6457089836573,-0.126865093971204,-1.624171973437638,1.250260838910327,-0.0445591752569414,-0.2252670078893573,-0.2408335174646201,0.0834508401146163,-0.2490285573864007,0.3227381336559059,板南3-4$2520.8,1,20.8,-2,15,7
-125.1708342423488,-53.89379791423304,-8.464851809790849,7.443368239545003,6.1835539119534655,2.7612603042914547,-1.0926287820024625,0.55371895322052,0.2731780133964886,-0.8604304884767189,-0.0989916884702307,0.0482447744791411,-0.0243724240738479,0.1690283130664756,0.000553048885166,板880-7$1806.7,0,29.3,-2,-2,11
-138.0205776383881,31.44495639214928,2.624933299500206,-1.203690794579565,4.679153194135487,0.2441321581481621,0.1006155885123274,0.4775280420098215,-0.2860693783348809,-0.3610059848503454,-0.0137331013634498,-0.1575934717284658,0.3006508849015922,-0.2792213191540452,0.1606134536420078,板21-7$2512.1,1,20.55,-2,15,7
84.28345538475497,-40.07937564060038,2.804559884247541,1.3667511866595556,2.009735712451249,2.187955124592234,-0.6130045703029754,-0.5485298114618098,-1.5257443860275894,-0.913951299689392,-0.2839393887270521,-0.4189885506901397,-0.2735660708070596,0.0334716986650382,-0.491388660675669,板880-7$1868.4,0,23.76,-2,-2,11
174.17849283632043,-5.308306381645014,23.95793295862665,5.035093856318648,-2.9374331730869447,-4.080836694760985,0.9590416415616664,0.035705092264083,-0.182377522411052,-0.4362860623448747,-0.7604192649195148,0.2643440699392086,-0.1806025283217969,-0.439807798350864,0.1463516187123344,板南3-4$2520.6,1,26.3,-2,15,7
