0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cellid,y_label,por,hyjb,ygys,rock
60.4948503814244,-13.700698836778674,17.673103432037436,4.477421325027006,0.7418007144729641,2.438408511134984,-0.2740940798921266,1.3701591701002345,1.8232401084163312,-0.2651039845845876,1.255725731151524,-0.0032730088890131,-0.2060638137821036,-0.4365850767063834,-0.1474788582100373,板南3-4$2543.1,1,19.78,-2,15,7
116.00521338046022,-23.56729891810898,-5.680243980281226,-7.970193629142643,2.2075547089826784,-2.8778498216414903,-0.31774544074588,2.218268296166983,1.350603899362134,0.0074772152560395,-0.3122388306355094,-0.724030120640593,0.1329083060304342,0.1589273932928754,-0.5154533503931542,板南3-9$1524.6,0,29.83,-2,-2,10
257.9203460273449,36.06795935416134,-5.282631362632211,4.637384433897715,-3.262102806025391,-1.671447494977627,0.1287057073061819,1.3811112184601848,-0.0510925265085878,-0.8252310533426577,-0.3986646076440946,-0.1687220293236365,0.7239070531424111,0.0696700058146221,-0.2943335098019571,板21-22$1565.9,0,28.83,-2,-2,10
182.42051969499863,-26.17284636158992,2.611565645804464,3.392695884786117,1.2774351954631735,-1.47742287655751,0.3643878708068312,-1.3432622235642,-0.7753898907969212,1.5172974619504862,0.8220807761734029,-0.4073643825526598,0.4258958114036809,0.0587031887890208,0.0904122911430907,板880-7$1848.6,0,27.54,-2,-2,11
71.57128480209447,16.11706299375792,-2.68246525849964,0.769024207574361,-1.0589481481416791,1.112581804700501,-0.3080864162404788,-1.0070484328949876,0.1829871521858786,0.5717613881026223,-0.5928185705184185,0.1356111705105905,-0.2231742668536232,-0.2493693046791411,0.1662763067153357,板南3-13$1520.6,0,26.23,-2,-2,10
-125.88416845763275,3.564825358011614,1.1421549245946772,0.7817303802165522,4.964166975684072,-0.2145289336679669,-0.2501421303089181,0.8133844463733567,-0.2638861182450904,-0.5587835999253302,-0.0513205355410233,-0.0553283509241071,0.2320306173003704,-0.4145011868511722,0.222094817284969,板南3-3$2689.5,1,21.32,-2,15,7
-195.05646295969308,-13.680647188539096,-10.30885060138576,-0.125812220235536,-2.6329228898922867,-0.6089788433790729,-2.0022635652168503,0.94530481792086,-0.0285380354717877,0.6410757576681432,-0.0063368940623182,0.0193077441734233,-0.2609787328399294,-0.2690621356853518,-0.138392972664065,千16-24$2999.4,1,13.4,2,10,7
-251.2932284077253,-4.351393047786046,1.9051177135095203,-2.6559219554418663,-4.07134873464186,3.386891952225992,0.2263454112287374,-1.7922830165251633,-0.3918873652218615,-0.9819774209581852,0.907446821806614,0.0203727300941394,-0.4512469113299098,-0.1716012977074429,0.0102001804945026,板南3-4$2556.1,1,24.2,-2,15,7
35.96619878209928,36.86162188491926,-3.8550260587008944,-2.2793205074055787,2.0702835160767106,-2.210855378861718,0.2252841739651101,1.6323561272594118,0.4563906618956558,0.6181777061774651,0.3182907286869325,-0.2051776664781945,-0.4977521255852088,0.6391994326811458,0.0115756478434195,板南G3-3$1769.4,1,28.98,-2,-2,11
203.5729777860365,47.74218136966175,-9.74009432555672,6.441130316796699,-2.69650743467262,0.4153226274359334,-0.3073920982740719,1.0071052229407598,-1.7045623575924866,0.1238318771137897,0.627184269357524,-0.2795437862873304,0.0899548202965856,-0.2328169595742441,-0.1246753347187693,板南3-9$1581.0,0,24.18,-2,-2,10
234.447268994984,35.854355224894995,-2.153929703051615,5.143577403062365,-3.9380844594855184,0.589191455334697,0.1841682933120558,-0.9506999393732736,0.2186137246996725,-1.0596972999305,-0.6930699843741954,0.1387700328514274,-0.0423023134226656,-0.0202281462587433,0.0827158160806619,板21-22$1581.9,0,29.55,-2,-2,10
-239.40143292500431,-3.715001750644122,0.556544799791936,-3.2651736684160246,-3.106442501362181,-3.016871451757077,-1.7600906299825725,-0.2219967060444864,-0.0675872349521357,0.1760690191587066,-0.1937393413575305,-0.245254396045437,0.5105920457224268,0.397665353565074,0.1594133185213035,板南3-4$2534.0,1,18.5,-2,15,7
283.2891855226724,-3.719199458892808,-3.5931659423695503,-9.888024338576772,0.3013875625818313,0.1509406080815156,0.7168288672840969,-2.5216335761729534,-0.8592003644401689,-0.8770852754918851,-0.1300222476025173,-1.2757326946347816,-0.3440710715674772,0.1917234117205568,0.0458370030702878,板21-22$1600.6,0,26.65,-2,-2,10
57.87623944927959,-36.42338013391217,7.734736432810599,2.089285665577417,1.8390447726065475,-0.4648464506547873,0.2054614764777067,-1.209979286981325,-0.5592172968503254,0.150188790738826,-0.7806961773292049,0.5422862595393059,-0.1787759532279673,0.5270246501432257,-0.202929733914945,板880-7$1839.2,0,31.53,-2,-2,11
-92.03137176663894,29.746182934670408,-0.3693232064791873,-7.970857932533793,5.150904334173763,-0.7568702300039019,0.3515613631817312,0.4475529198794344,-0.4166134578563863,0.0075879662584829,-0.3210437846856084,0.1419631436906175,0.123059578259034,-0.3808560146107815,0.0476973669847336,板南3-9$1622.3,0,27.79,-2,-2,3
-73.79172768644055,-40.36849131417552,3.858047221054266,3.8450614693204974,-1.843768577907056,-2.2501939253634906,-0.9971302204489072,1.0614432948155876,0.4509614907179779,-0.9117628794044887,-0.2423402001947847,-0.208594169506897,0.1982873785376924,0.110112159146438,0.0199960598659462,千16-24$2989.4,1,14.5,-2,15,4
111.0652248715626,-14.608218777204025,13.553793115194663,-9.333091154801778,-5.016820877925451,7.111459768962987,-0.9716850820242648,3.6181664582546738,-0.9660455335068636,1.058932462367924,-0.7688400763919168,-0.3841056086127061,-0.0591346532332213,-0.0017147489436528,0.3223128153065719,板南3-4$2556.3,1,26.88,-2,15,7
-252.94827834373604,-33.996624741580895,-5.656370244613274,8.674428117631775,-1.6549610235896828,2.0943764675625816,1.9526380908572296,1.6904424445658366,-0.842149070123323,0.6901731030380248,-0.2630761365855613,0.1966206778198487,0.0108665905889795,0.074628910182852,-0.0982743998231557,板南3-9$1556.7,0,28.94,-2,-2,10
176.62613900841205,-32.75924863682887,-1.5615104216445848,-1.9978184533596512,1.288317773651125,0.7916102543271771,0.1525997319625413,-2.0391081707950267,0.7276108505290663,0.1858412114426526,-0.1933472605648831,0.2408758631041569,-0.0831773058811144,-0.635219575485028,0.173862185732753,板880-6$1720.4,0,27.72,-2,-2,9
182.42051969499863,-26.17284636158992,2.611565645804464,3.392695884786117,1.2774351954631735,-1.47742287655751,0.3643878708068312,-1.3432622235642,-0.7753898907969212,1.5172974619504862,0.8220807761734029,-0.4073643825526598,0.4258958114036809,0.0587031887890208,0.0904122911430907,板880-7$1946.7,0,25.26,-2,-2,11
-9.537613310900412,9.333430501436998,8.508376917450077,5.869562708499186,1.773435723020612,-0.828294134220191,-0.11977096586621,1.105610382828282,0.4142817479280025,-0.2652946494043871,0.2973770773563164,0.108556887084917,-0.5655747024278317,0.8423262516195154,0.6650435944845224,板21-22$1521.6,0,24.24,-2,-2,10
159.01518590981837,-15.317760378404774,10.099315061757247,-12.889282393239696,-1.786033355440093,2.939871107899574,0.553162684414389,0.4407492723320889,1.0706353852361992,-0.3010778329063632,0.7201947966581805,0.69876810647003,1.0548322040818954,0.404135714816534,-0.3394519087609666,板南3-4$2533.9,1,21.2,-2,15,7
-190.3152045563216,-13.541815974354352,-11.09277715391402,-0.880891361463354,-2.4478255176139183,-0.0368925610564812,-1.9401038286190635,0.6691202491646017,0.0266279558827435,0.6091275722696912,-0.0379602833701986,0.0512460003846701,-0.2622602360463781,-0.2667600828919991,-0.1155870317600242,千16-24$2980.3,1,7.0,-2,15,7
-139.3614137879579,33.507747775210646,3.509362360700925,-1.197189085687455,4.55954649328794,-0.0586892357041664,0.1199079891568703,0.5548799551391909,-0.3349861280697267,-0.3256762422660903,-0.0118506784246159,-0.1651850234499065,0.2972040752654253,-0.2760657485945478,0.1464830463505962,板21-7$2517.3,1,16.94,-2,15,7
65.96159431741691,-34.06309813073751,-5.825474715737864,4.721297416212179,2.296598778531556,3.105902944970312,-0.1871747422948075,-1.437523992068675,-0.0358766788273619,0.3127359383302925,-0.221787928706036,0.4878261829848119,-0.0469511399051972,0.4189036033035265,-0.128910544281562,板880-7$1828.6,0,31.45,-2,-2,11
-182.55531284675192,-39.38797586525719,-9.75735665707666,2.0417282154548664,-4.320948112257538,-0.9783595116482956,6.566956634231032,1.601357874403118,0.1416376787838418,-0.3452514270017334,0.2225100497670721,-0.2777945528839642,-0.0337325279784098,-0.1178443858554209,0.0085403760207432,千16-24$2984.5,1,9.2,-2,15,7
90.96538157064388,-35.9558727688656,-1.6263865449645016,0.766356236637442,1.7098422681167615,-0.3610081133270836,-0.2432973879697108,-1.2023751769256374,0.48014936866136,0.6418070912812608,-0.0588501439335161,0.2340570203183075,0.0101671873895572,-0.436551783244679,0.0692275732943134,板880-6$1750.6,0,26.75,-2,-2,6
